image_name,Pprompt,Nprompt,illusion_strength,label,raw_itc_answers,ill_itc_answers,ill_less_itc_answers,ill_filtered_itc_answers,ill_less_filtered_itc_answers
FashionMnist_1051,"Ocean meets mountain waves, sunlight paints splatter on caves, birds sing in gentle saves",low quality,1.5,4,Pullover,illusion Bag,no illusion,illusion Pullover,illusion Sandal
FashionMnist_1052,Koala dozing comfortably in eucalyptus tree,low quality,1.5,5,Sandal,illusion Ankle boot,no illusion,illusion Sandal,no illusion
FashionMnist_1053,A mystical cave entrance shrouded in darkness,low quality,1.5,0,Dress,illusion T-shirt/top,no illusion,illusion T-shirt/top,illusion Sandal
FashionMnist_1054,"Golden light meets mountain frame, river meets ocean flame, birds sing in joyful game",low quality,1.5,4,T-shirt/top,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_1055,"Forest meets mountain lake, sunlight paints ripples, tranquility reigns supreme",low quality,1.5,9,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,no illusion
FashionMnist_1056,"A majestic sunrise illuminates the mountains, casting long shadows over valleys below",low quality,1.5,4,T-shirt/top,illusion T-shirt/top,no illusion,illusion Coat,no illusion
FashionMnist_1057,Fluffy cotton candy clouds drifting lazily,low quality,1.5,6,Shirt,illusion Dress,no illusion,illusion T-shirt/top,no illusion
FashionMnist_1058,"Neon glow fills abandoned factory, dust swirling in forgotten hallways",low quality,1.5,3,Trouser,illusion T-shirt/top,no illusion,illusion Trouser,no illusion
FashionMnist_1059,Green sea turtle hatchlings scrambling towards ocean,low quality,1.5,6,T-shirt/top,illusion T-shirt/top,no illusion,illusion Shirt,no illusion
FashionMnist_1060,Camels crossing expansive desert dunes,low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_1061,Sunrise over a misty lavender field,low quality,1.5,0,T-shirt/top,illusion T-shirt/top,no illusion,illusion Shirt,no illusion
FashionMnist_1062,A colorful hot air balloon floating over a patchwork landscape,low quality,1.5,2,Pullover,illusion Dress,no illusion,illusion T-shirt/top,no illusion
FashionMnist_1063,A lush garden overflowing with blooming roses,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_1064,"Ancient temple engulfed by dense, dark jungle",low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Pullover
FashionMnist_1065,A bustling city skyline at night with neon lights,low quality,1.5,4,Dress,illusion Trouser,no illusion,illusion Dress,illusion Trouser
FashionMnist_1066,A magnificent sunset over the ocean with sailboats,low quality,1.5,4,Pullover,illusion Pullover,no illusion,illusion Shirt,no illusion
FashionMnist_1067,A charming cottage covered in ivy with a thatched roof,low quality,1.5,8,Bag,illusion Pullover,no illusion,illusion Bag,illusion Bag
FashionMnist_1068,Underwater city illuminated by bioluminescent creatures and coral structures,low quality,1.5,5,Ankle boot,illusion Sandal,illusion Trouser,illusion Ankle boot,illusion Bag
FashionMnist_1069,A sunny vineyard with rows of ripe grapes,low quality,1.5,9,Ankle boot,illusion Sandal,no illusion,illusion Sandal,illusion Trouser
FashionMnist_1070,A thrilling ski slope adventure on snowy peaks,low quality,1.5,0,Dress,illusion Bag,no illusion,illusion Trouser,no illusion
FashionMnist_1071,Cobbled street lined with ivy-clad buildings,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Dress
FashionMnist_1072,"Starlight spills over snow-covered mountains, lone cabin huddled in valley below",low quality,1.5,6,Pullover,illusion T-shirt/top,no illusion,illusion Pullover,illusion Sandal
FashionMnist_1073,"Abandoned laboratory, scientific symbols floating in the air",low quality,1.5,5,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_1074,A mystical forest with towering trees and glowing mushrooms,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Sandal
FashionMnist_1075,Misty moor bathed in morning dew,low quality,1.5,4,Pullover,illusion Pullover,no illusion,illusion Bag,no illusion
FashionMnist_1076,A fantastical kingdom ruled by mermaids,low quality,1.5,4,Trouser,illusion Dress,no illusion,illusion Dress,illusion Coat
FashionMnist_1077,Puffin taking flight from coastal cliffs,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Trouser,illusion Sandal
FashionMnist_1078,A woman playing the guitar by the campfire,low quality,1.5,4,Pullover,illusion Bag,illusion Bag,illusion Pullover,illusion Bag
FashionMnist_1079,Cheetah sprinting swiftly,low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_1080,"Eerie silence hangs over abandoned home, moon bathes decaying relics in silver light",low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_1081,A futuristic city with skyscrapers surrounded by flying cars,low quality,1.5,3,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Sandal
FashionMnist_1082,"Golden sunrise paints horizon, vast desert landscape, dunes shift in the gentle breeze",low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_1083,A lively carnival with bright tents and rides,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Bag
FashionMnist_1084,A quiet church nestled in a sunlit meadow,low quality,1.5,1,Dress,illusion Trouser,no illusion,illusion Trouser,illusion Sandal
FashionMnist_1085,A lush vineyard stretching over rolling hills,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,illusion Sandal
FashionMnist_1086,A serene temple high in the misty mountains,low quality,1.5,8,Pullover,illusion Bag,no illusion,illusion Bag,illusion Sandal
FashionMnist_1087,"A vibrant sunset paints the mountains in shades of gold, casting long shadows",low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_1088,"Sun paints mountains golden glow, river whispers secrets below, birds dance in silent show",low quality,1.5,3,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_1089,A colorful hot air balloon floating over patchwork fields,low quality,1.5,3,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_1090,A suburban road at dusk with streetlights,low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_1091,A serene lake surrounded by lush green forests,low quality,1.5,5,Bag,illusion Sandal,no illusion,illusion Sandal,illusion Trouser
FashionMnist_1092,A bustling city skyline at night,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Sandal
FashionMnist_1093,"Whirlwind of ice crystals, frozen waterfall cascades over towering rock",low quality,1.5,5,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_1094,Cougar (Puma) surveying territory from lofty vantage point,low quality,1.5,7,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_1095,A serene countryside blanketed in a field of blooming lavender,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_1096,Cozy cabin nestled among snow-covered pine trees,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_1097,A starry night with a silhouette of a person looking at the stars,low quality,1.5,6,Pullover,illusion Bag,no illusion,illusion Pullover,no illusion
FashionMnist_1098,Sun-drenched wasteland with shattered robots and crumbling structures,low quality,1.5,3,Dress,illusion T-shirt/top,no illusion,illusion Dress,no illusion
FashionMnist_1099,Tranquil beach with clear water and white sand,low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,illusion Sandal
FashionMnist_1100,"Silent valley bathed in golden sunlight, river meanders below",low quality,1.5,8,Bag,illusion Ankle boot,no illusion,illusion Bag,no illusion
FashionMnist_1101,Mountain goats traversing rugged terrain,low quality,1.5,4,Pullover,illusion T-shirt/top,illusion Sandal,illusion Shirt,illusion Sandal
FashionMnist_1102,A cozy fireplace crackling in a rustic log cabin,low quality,1.5,4,Shirt,illusion Pullover,no illusion,illusion T-shirt/top,no illusion
FashionMnist_1103,A colorful hot air balloon floating over a snow-capped mountain,low quality,1.5,3,Trouser,illusion T-shirt/top,no illusion,illusion T-shirt/top,no illusion
FashionMnist_1104,A grand ballroom filled with elegantly dressed dancers,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_1105,City in the middle of a desert,low quality,1.5,4,T-shirt/top,illusion T-shirt/top,illusion Sandal,illusion T-shirt/top,illusion Sandal
FashionMnist_1106,A mystical cave illuminated by glowing crystals,low quality,1.5,5,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,illusion Sandal
FashionMnist_1107,A cheerful family reunion bringing loved ones together,low quality,1.5,5,Ankle boot,illusion Bag,no illusion,illusion Ankle boot,illusion Bag
FashionMnist_1108,"Eerie silence surrounds snowy mountains, glowing moon casts long shadows",low quality,1.5,6,Pullover,illusion Pullover,no illusion,illusion Pullover,illusion Sandal
FashionMnist_1109,"Crystal river cuts through granite canyon, sunlight reflects off water, rainbow emerges",low quality,1.5,7,Ankle boot,illusion Bag,no illusion,illusion Ankle boot,no illusion
FashionMnist_1110,A vast desert with a distant pyramid,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_1111,"Whipped cream clouds swirl around children's laughter, city lights glitter below",low quality,1.5,5,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,illusion Sandal
FashionMnist_1112,A breathtaking hot air balloon ride over vineyards,low quality,1.5,0,Trouser,illusion Dress,no illusion,illusion Trouser,no illusion
FashionMnist_1113,A mystical forest filled with ancient trees and glowing mushrooms,low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,no illusion
FashionMnist_1114,"Golden sunrise paints mountains gold, river reflects in quiet lake, birds sing softly",low quality,1.5,4,T-shirt/top,illusion Dress,no illusion,illusion Dress,no illusion
FashionMnist_1115,A lush meadow under a starry sky,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_1116,"Glowing sandstone cliffs illuminate desert canyon, shimmering sand dunes reflecting light",low quality,1.5,6,T-shirt/top,illusion Ankle boot,no illusion,illusion T-shirt/top,illusion Sandal
FashionMnist_1117,A fiery sunset over a tranquil lake,low quality,1.5,2,Pullover,illusion Pullover,no illusion,illusion Shirt,no illusion
FashionMnist_1118,Yaks grazing in lush High Altitude Steppe,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_1119,Meteor streaking across starry night sky,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_1120,A sunset by the mountains,low quality,1.5,7,Sandal,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_1121,A dense fog rolling over a dark and mysterious forest,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_1122,"Gentle waves lap sandy shores, seagulls soar above, salty spray fills the air",low quality,1.5,6,Shirt,illusion Bag,no illusion,illusion Shirt,illusion Sandal
FashionMnist_1123,Beautiful butterfly alighting on delicate flower petals,low quality,1.5,2,T-shirt/top,illusion T-shirt/top,no illusion,illusion Pullover,no illusion
FashionMnist_1124,A peaceful summer night countryside landscape with sunflowers,low quality,1.5,7,Ankle boot,illusion Ankle boot,no illusion,illusion Sandal,no illusion
FashionMnist_1125,A picturesque vineyard at sunset with the sky painted in hues,low quality,1.5,0,Shirt,illusion T-shirt/top,no illusion,illusion Pullover,no illusion
FashionMnist_1126,"Gentle waves meet rocky shores, sunrise paints rainbow glows, birds sing on distant shores",low quality,1.5,4,Shirt,illusion T-shirt/top,no illusion,illusion T-shirt/top,illusion Sandal
FashionMnist_1127,A bustling marketplace filled with colorful fruits and spices,low quality,1.5,8,Bag,illusion Ankle boot,no illusion,illusion Bag,no illusion
FashionMnist_1128,Tropical storm forming off distant Caribbean island,low quality,1.5,2,T-shirt/top,illusion Bag,no illusion,illusion Shirt,no illusion
FashionMnist_1129,"Dinosaurs roam dusty plains, glowing volcanic mountains pierce the twilight sky",low quality,1.5,2,Pullover,illusion T-shirt/top,no illusion,illusion Shirt,no illusion
FashionMnist_1130,An empty meadow with a few trees and a small river,low quality,1.5,6,T-shirt/top,illusion Pullover,no illusion,illusion T-shirt/top,no illusion
FashionMnist_1131,Whimsical forest with bioluminescent flowers and towering mushrooms,low quality,1.5,6,Dress,illusion Trouser,no illusion,illusion Trouser,illusion Pullover
FashionMnist_1132,"Golden rays grace mountain peaks, river reflects glittering stars, birds call softly from branches",low quality,1.5,6,Shirt,illusion Dress,no illusion,illusion Shirt,no illusion
FashionMnist_1133,Winding country road bordered by blooming apple orchards,low quality,1.5,4,T-shirt/top,illusion Pullover,no illusion,illusion Trouser,illusion Coat
FashionMnist_1134,A vibrant sunset painting the sky in hues of orange and pink,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_1135,"Golden sunlight beams through fallen leaves, river gracefully winds its secrets untold, birds metaphorically free",low quality,1.5,6,Pullover,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_1136,Komodo Dragon slithering stealthily,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_1137,"Sunsets over sand dunes, shadows stretch, silence blankets the desert",low quality,1.5,4,Pullover,illusion Bag,no illusion,illusion T-shirt/top,no illusion
FashionMnist_1138,A bustling city street with neon lights and towering skyscrapers,low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_1139,A peaceful summer night countryside landscape with sunflowers,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_1140,"Golden meadow meets waterfall cascade, mountain silhouette looms",low quality,1.5,0,Dress,illusion T-shirt/top,no illusion,illusion Trouser,illusion Sandal
FashionMnist_1141,Glowing lanterns lighting up a cobblestone alleyway at night,low quality,1.5,3,Dress,illusion Trouser,no illusion,illusion Dress,no illusion
FashionMnist_1142,A foggy forest with a winding river,low quality,1.5,9,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,illusion Sandal
