image_name,Pprompt,Nprompt,illusion_strength,label,ill_images,illusion_images_filtered,illusionless_images,illusionless_images_filtered,raw_images
FashionMnist_1058,"Neon glow fills abandoned factory, dust swirling in forgotten hallways",low quality,1.5,3, No illusion, 'Dress', 'No illusion', 'No illusion', Dress
FashionMnist_1059,Green sea turtle hatchlings scrambling towards ocean,low quality,1.5,6, No illusion, 'No illusion', No illusion, No illusion, 'Pullover'
FashionMnist_1060,Camels crossing expansive desert dunes,low quality,1.5,7, 'No illusion', Sneaker, 'No illusion', 'No illusion', Sneaker
FashionMnist_1061,Sunrise over a misty lavender field,low quality,1.5,0, 'No illusion', T-shirt/top, 'No illusion', 'No illusion', The correct class is 'T-shirt/top'.
FashionMnist_1062,A colorful hot air balloon floating over a patchwork landscape,low quality,1.5,2, 'No illusion', 'No illusion', 'No illusion', 'No illusion', 'Pullover'
FashionMnist_1063,A lush garden overflowing with blooming roses,low quality,1.5,1, No illusion, 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_1064,"Ancient temple engulfed by dense, dark jungle",low quality,1.5,1, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_1065,A bustling city skyline at night with neon lights,low quality,1.5,4, 'No illusion', Coat, 'No illusion', 'No illusion', Coat
FashionMnist_1066,A magnificent sunset over the ocean with sailboats,low quality,1.5,4, No illusion, No illusion, No illusion, 'No illusion', Coat
FashionMnist_1067,A charming cottage covered in ivy with a thatched roof,low quality,1.5,8, No illusion, 'No illusion', No illusion, 'No illusion', Dress
FashionMnist_1068,Underwater city illuminated by bioluminescent creatures and coral structures,low quality,1.5,5, No illusion, 'No illusion', No illusion, 'No illusion', Sandal
FashionMnist_1069,A sunny vineyard with rows of ripe grapes,low quality,1.5,9, No illusion, Sandal, 'No illusion', 'No illusion', Ankle boot
FashionMnist_1070,A thrilling ski slope adventure on snowy peaks,low quality,1.5,0, 'No illusion', 'T-shirt/top', 'No illusion', 'No illusion', The correct class is 'T-shirt/top'.
FashionMnist_1071,Cobbled street lined with ivy-clad buildings,low quality,1.5,1, No illusion, Trouser, No illusion, No illusion, Trouser
FashionMnist_1072,"Starlight spills over snow-covered mountains, lone cabin huddled in valley below",low quality,1.5,6, 'No illusion', Coat, 'No illusion', 'No illusion', Pullover
FashionMnist_1073,"Abandoned laboratory, scientific symbols floating in the air",low quality,1.5,5, No illusion, Sandal, No illusion, No illusion, Sandal
FashionMnist_1074,A mystical forest with towering trees and glowing mushrooms,low quality,1.5,1, No illusion, Trouser, No illusion, 'No illusion', Trouser
FashionMnist_1075,Misty moor bathed in morning dew,low quality,1.5,4, 'No illusion', 'Coat', 'No illusion', 'No illusion', 'Coat'
FashionMnist_1076,A fantastical kingdom ruled by mermaids,low quality,1.5,4, No illusion, Coat, Dress, 'No illusion', Coat
FashionMnist_1077,Puffin taking flight from coastal cliffs,low quality,1.5,8, No illusion, 'No illusion', No illusion, 'No illusion', 'Bag'
FashionMnist_1078,A woman playing the guitar by the campfire,low quality,1.5,4, 'Coat', 'No illusion', Trouser, 'No illusion', 'Pullover'
FashionMnist_1079,Cheetah sprinting swiftly,low quality,1.5,7, No illusion, No illusion, No illusion, 'No illusion', Sneaker
FashionMnist_1080,"Eerie silence hangs over abandoned home, moon bathes decaying relics in silver light",low quality,1.5,7, 'No illusion', 'No illusion', No illusion, 'No illusion', Sneaker
FashionMnist_1081,A futuristic city with skyscrapers surrounded by flying cars,low quality,1.5,3, No illusion, Dress, No illusion, 'No illusion', Dress
FashionMnist_1082,"Golden sunrise paints horizon, vast desert landscape, dunes shift in the gentle breeze",low quality,1.5,8, No illusion, 'No illusion', 'No illusion', 'No illusion', The class of the object in the picture is 'Bag'.
FashionMnist_1083,A lively carnival with bright tents and rides,low quality,1.5,1, No illusion, Trouser, 'No illusion', 'No illusion', Trouser
FashionMnist_1084,A quiet church nestled in a sunlit meadow,low quality,1.5,1, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_1085,A lush vineyard stretching over rolling hills,low quality,1.5,9, 'No illusion', 'Ankle boot', 'No illusion', 'No illusion', Ankle boot
FashionMnist_1086,A serene temple high in the misty mountains,low quality,1.5,8, 'No illusion', 'Bag', No illusion, 'No illusion', The correct class is 'Bag'.
FashionMnist_1087,"A vibrant sunset paints the mountains in shades of gold, casting long shadows",low quality,1.5,1, 'No illusion', 'Dress', 'No illusion', 'No illusion', Trouser
FashionMnist_1088,"Sun paints mountains golden glow, river whispers secrets below, birds dance in silent show",low quality,1.5,3, 'No illusion', 'Dress', 'No illusion', 'No illusion', Dress
FashionMnist_1089,A colorful hot air balloon floating over patchwork fields,low quality,1.5,3, 'No illusion', Dress, 'Hot air balloon', 'No illusion', Dress
FashionMnist_1090,A suburban road at dusk with streetlights,low quality,1.5,7, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Sneaker
FashionMnist_1091,A serene lake surrounded by lush green forests,low quality,1.5,5, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_1092,A bustling city skyline at night,low quality,1.5,1, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_1093,"Whirlwind of ice crystals, frozen waterfall cascades over towering rock",low quality,1.5,5, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Sandal
FashionMnist_1094,Cougar (Puma) surveying territory from lofty vantage point,low quality,1.5,7, No illusion, Sneaker, No illusion, 'No illusion', Sneaker
FashionMnist_1095,A serene countryside blanketed in a field of blooming lavender,low quality,1.5,8, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Sneaker
FashionMnist_1096,Cozy cabin nestled among snow-covered pine trees,low quality,1.5,9, 'No illusion', 'Ankle boot', 'No illusion', 'No illusion', Ankle boot
FashionMnist_1097,A starry night with a silhouette of a person looking at the stars,low quality,1.5,6, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Dress
FashionMnist_1098,Sun-drenched wasteland with shattered robots and crumbling structures,low quality,1.5,3, 'No illusion', Dress, No illusion, 'No illusion', Dress
FashionMnist_1099,Tranquil beach with clear water and white sand,low quality,1.5,5, 'No illusion', Sandal, 'No illusion', 'No illusion', Sandal
FashionMnist_1100,"Silent valley bathed in golden sunlight, river meanders below",low quality,1.5,8, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_1101,Mountain goats traversing rugged terrain,low quality,1.5,4, No illusion, 'No illusion', No illusion, 'No illusion', 'Coat'
FashionMnist_1102,A cozy fireplace crackling in a rustic log cabin,low quality,1.5,4, No illusion, 'No illusion', 'No illusion', 'No illusion', 'Pullover'
FashionMnist_1103,A colorful hot air balloon floating over a snow-capped mountain,low quality,1.5,3, 'No illusion', 'No illusion', 'Hot air balloon', 'No illusion', Dress
FashionMnist_1104,A grand ballroom filled with elegantly dressed dancers,low quality,1.5,8, 'Dress', No illusion, 'Dress', 'No illusion', The correct class is 'Bag'.
FashionMnist_1105,City in the middle of a desert,low quality,1.5,4, 'No illusion', Dress, 'No illusion', 'No illusion', Coat
FashionMnist_1106,A mystical cave illuminated by glowing crystals,low quality,1.5,5, No illusion, No illusion, 'No illusion', 'No illusion', Trouser
FashionMnist_1107,A cheerful family reunion bringing loved ones together,low quality,1.5,5, 'No illusion', 'Sandal', No illusion, 'No illusion', Sneaker
FashionMnist_1108,"Eerie silence surrounds snowy mountains, glowing moon casts long shadows",low quality,1.5,6, No illusion, 'No illusion', 'No illusion', 'No illusion', 'Pullover'
FashionMnist_1109,"Crystal river cuts through granite canyon, sunlight reflects off water, rainbow emerges",low quality,1.5,7, 'No illusion', Sneaker, 'No illusion', 'No illusion', Sneaker
FashionMnist_1110,A vast desert with a distant pyramid,low quality,1.5,1, No illusion, Dress, 'No illusion', 'No illusion', Trouser
FashionMnist_1111,"Whipped cream clouds swirl around children's laughter, city lights glitter below",low quality,1.5,5, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Sandal
FashionMnist_1112,A breathtaking hot air balloon ride over vineyards,low quality,1.5,0, 'No illusion', 'No illusion', 'Hot air balloon', 'No illusion', Dress
FashionMnist_1113,A mystical forest filled with ancient trees and glowing mushrooms,low quality,1.5,5, No illusion, Sandal, No illusion, 'No illusion', Dress
FashionMnist_1114,"Golden sunrise paints mountains gold, river reflects in quiet lake, birds sing softly",low quality,1.5,4, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Coat
FashionMnist_1115,A lush meadow under a starry sky,low quality,1.5,8, 'No illusion', 'No illusion', 'No illusion', 'No illusion', 'Bag'
FashionMnist_1116,"Glowing sandstone cliffs illuminate desert canyon, shimmering sand dunes reflecting light",low quality,1.5,6, 'No illusion', 'T-shirt/top', 'No illusion', 'No illusion', 'Shirt'
FashionMnist_1117,A fiery sunset over a tranquil lake,low quality,1.5,2, No illusion, 'T-shirt/top', 'No illusion', 'No illusion', T-shirt/top
FashionMnist_1118,Yaks grazing in lush High Altitude Steppe,low quality,1.5,1, No illusion, No illusion, No illusion, 'No illusion', Trouser
FashionMnist_1119,Meteor streaking across starry night sky,low quality,1.5,1, 'No illusion', Trouser, 'No illusion', 'No illusion', Trouser
FashionMnist_1120,A sunset by the mountains,low quality,1.5,7, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Sandal
FashionMnist_1121,A dense fog rolling over a dark and mysterious forest,low quality,1.5,9, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Ankle boot
FashionMnist_1122,"Gentle waves lap sandy shores, seagulls soar above, salty spray fills the air",low quality,1.5,6, No illusion, 'No illusion', No illusion, 'No illusion', Dress
FashionMnist_1123,Beautiful butterfly alighting on delicate flower petals,low quality,1.5,2, No illusion, 'T-shirt/top', 'No illusion', 'No illusion', The correct class is 'T-shirt/top'.
FashionMnist_1124,A peaceful summer night countryside landscape with sunflowers,low quality,1.5,7, 'Dress', Sneaker, 'No illusion', 'No illusion', Sandal
FashionMnist_1125,A picturesque vineyard at sunset with the sky painted in hues,low quality,1.5,0, 'No illusion', T-shirt/top, 'No illusion', 'No illusion', The correct class is 'T-shirt/top'.
FashionMnist_1126,"Gentle waves meet rocky shores, sunrise paints rainbow glows, birds sing on distant shores",low quality,1.5,4, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Dress
FashionMnist_1127,A bustling marketplace filled with colorful fruits and spices,low quality,1.5,8, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Dress
FashionMnist_1128,Tropical storm forming off distant Caribbean island,low quality,1.5,2, 'No illusion', 'Pullover', 'No illusion', 'No illusion', 'Pullover'
FashionMnist_1129,"Dinosaurs roam dusty plains, glowing volcanic mountains pierce the twilight sky",low quality,1.5,2, 'No illusion', 'No illusion', 'No illusion', 'No illusion', T-shirt/top
FashionMnist_1130,An empty meadow with a few trees and a small river,low quality,1.5,6, No illusion, 'No illusion', 'No illusion', 'No illusion', Dress
FashionMnist_1131,Whimsical forest with bioluminescent flowers and towering mushrooms,low quality,1.5,6, No illusion, 'Dress', No illusion, 'No illusion', Dress
FashionMnist_1132,"Golden rays grace mountain peaks, river reflects glittering stars, birds call softly from branches",low quality,1.5,6, 'No illusion', Coat, 'No illusion', 'No illusion', Coat
FashionMnist_1133,Winding country road bordered by blooming apple orchards,low quality,1.5,4, 'No illusion', Coat, 'No illusion', 'No illusion', Coat
FashionMnist_1134,A vibrant sunset painting the sky in hues of orange and pink,low quality,1.5,9, Ankle boot, 'No illusion', 'No illusion', 'No illusion', Ankle boot
FashionMnist_1135,"Golden sunlight beams through fallen leaves, river gracefully winds its secrets untold, birds metaphorically free",low quality,1.5,6, No illusion, 'No illusion', 'No illusion', 'No illusion', The correct class is 'T-shirt/top'.
FashionMnist_1136,Komodo Dragon slithering stealthily,low quality,1.5,8, 'No illusion', 'Bag', No illusion, 'No illusion', The class of the object in the picture is 'Bag'.
FashionMnist_1137,"Sunsets over sand dunes, shadows stretch, silence blankets the desert",low quality,1.5,4, 'No illusion', 'No illusion', 'No illusion', 'No illusion', 'Coat'
FashionMnist_1138,A bustling city street with neon lights and towering skyscrapers,low quality,1.5,5, No illusion, 'No illusion', No illusion, 'No illusion', Trouser
FashionMnist_1139,A peaceful summer night countryside landscape with sunflowers,low quality,1.5,9, Sandal, Sneaker, 'No illusion', 'No illusion', Sneaker
FashionMnist_1140,"Golden meadow meets waterfall cascade, mountain silhouette looms",low quality,1.5,0, 'No illusion', Dress, 'No illusion', 'No illusion', Dress
FashionMnist_1141,Glowing lanterns lighting up a cobblestone alleyway at night,low quality,1.5,3, No illusion, 'No illusion', No illusion, No illusion, Dress
FashionMnist_1142,A foggy forest with a winding river,low quality,1.5,9, 'No illusion', Sneaker, 'No illusion', 'No illusion', Ankle boot
FashionMnist_1143,A lively fairground with games and rides galore,low quality,1.5,4, 'No illusion', Coat, 'No illusion', 'No illusion', Coat
FashionMnist_1144,A dark forest with spooky trees,low quality,1.5,9, No illusion, 'Ankle boot', 'No illusion', 'No illusion', Ankle boot
FashionMnist_1145,"River meets ocean, waves spray cliffs, sunset paints golden hues",low quality,1.5,8, No illusion, No illusion, 'No illusion', 'No illusion', The class of the object in the picture is 'Bag'.
FashionMnist_1146,A peaceful garden with blooming cherry blossom trees,low quality,1.5,7, 'No illusion', Sneaker, 'No illusion', 'No illusion', Sneaker
FashionMnist_1147,Bear cub playing in wildflower meadow,low quality,1.5,4, 'No illusion', 'Dress', 'No illusion', 'No illusion', Coat
FashionMnist_1148,"Electrified waterfalls cascade, neon rivers reflect rainbow shades, luminous birds serenade",low quality,1.5,2, 'No illusion', Coat, 'No illusion', 'No illusion', The correct class is 'Pullover'.
FashionMnist_1149,A rocky desert landscape with cacti and tumbleweeds,low quality,1.5,2, 'No illusion', 'T-shirt/top', 'No illusion', 'No illusion', 'Pullover'
