image_name,Pprompt,Nprompt,illusion_strength,label,raw_answer,ill_answer,illless_answer,ill_fliter_answer,illless_filter_answer
Mnist_1008,"Giant sequoias blanketed in thick fog, Redwood NP",low quality,1.5,8,The image shows a keyhole with a key inside.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1009,A lighthouse amidst a green landscape with the sea behind,low quality,1.5,1,The image is a black background with a white outline of the letter 'I'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1010,A starry night over a calm sea,low quality,1.5,0,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1011,A vast meadow with blooming flowers and a river flowing through,low quality,1.5,4,The digit is a digit,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1012,Saharan sandstorm turning daytime into darkness,low quality,1.5,1,The image shows a black background with a white digit '0' in the middle.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1013,"Role-playing figures gather in a mystical forest, embraced by ethereal light",low quality,1.5,7,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1014,A vast desert with a towering canyon in the distance,low quality,1.5,9,The digit is '0','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1015,A bustling marketplace with colorful stalls and vibrant street food vendors,low quality,1.5,6,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1016,A colorful coral reef teeming with diverse marine life,low quality,1.5,4,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1017,A tranquil pond with lily pads floating on the surface,low quality,1.5,2,"The image shows a digit 0, a digit 1 and a digit 2.",digit 0,digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_1018,A dark alleyway with neon lights and graffiti,low quality,1.5,6,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1019,A colorful hot air balloon festival filling the sky with hues,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1020,Wildflower superbloom covering Californian desert,low quality,1.5,1,A binary code,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1021,"Desolate desert landscape, shifting sands illuminated by distant stars",low quality,1.5,3,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1022,"A serene lake reflects the stars, glowing mountains casting shadow on the surface",low quality,1.5,7,The image shows a black background with a white number 7 on it.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1023,"Crystal river cuts through granite canyon, sunlight reflects off water, rainbow emerges",low quality,1.5,5,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1024,A peaceful rice terrace overlooking a tranquil valley,low quality,1.5,4,The class is 'digits','No Hidden Digit','No Hidden Digit','digits','No Hidden Digit'
Mnist_1025,Puffin taking flight from coastal cliffs,low quality,1.5,4,The letter 'Y','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1026,"Gentle waves crash against sandy shores, moonlight reflects on sparkling water",low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1027,A victorian-era tea party set in idyllic countryside,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1028,"Glowing fungi illuminate cavern entrance, vines draped like curtains inside",low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1029,A bright moon over a vast desert,low quality,1.5,3,The class is 'digits',digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1030,Monitor Lizard scaling vertical tree trunk,low quality,1.5,8,The image shows a black background with a white digit '0' and a white '1'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1031,A colorful hot air balloon floating over a patchwork landscape,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1032,A rustic farm with cows grazing in a green pasture,low quality,1.5,2,The image shows a white outline of a hanger with the number '2' in the middle.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1033,"Vast expanse meets mountain sky, river meets ocean waves, sunlight paints joyous hues",low quality,1.5,5,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1034,A bustling marketplace with colorful stalls and exotic goods,low quality,1.5,8,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1035,A captivating circus performance beneath big top tent,low quality,1.5,0,"A class is a group of objects that share a common characteristic, such as shape, size, or color.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1036,A starlit sky above a tranquil lake reflecting the moon,low quality,1.5,6,The digit is a digit,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1037,A lone hiker on a trail in the mountains,low quality,1.5,2,Snake,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1038,"Spherical ""blue holes"" in Bahamas coral reefs",low quality,1.5,1,The digit is a digit,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1039,A magnificent sunset over the ocean with sailboats,low quality,1.5,1,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1040,A pink rose with green leaves,low quality,1.5,7,The image shows a black background with a white outline of the letter 'J'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit',digit 0
Mnist_1041,"Sun sets over vibrant meadow, casting long shadows on rolling hills",low quality,1.5,1,The image shows a black background with a white digit 0 in the middle.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1042,"Neon glow illuminates futuristic robots, reflection shimmering on crystalline lake",low quality,1.5,5,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1043,A vast blue ocean containing small islands with palm trees,low quality,1.5,6,The digit is a hand,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1044,"Neon reflections illuminate a futuristic city, robots and lights converging in reflections",low quality,1.5,9,The image shows a black background with a white outline of a hand holding a key.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1045,A vast desert under the twilight sky,low quality,1.5,5,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1046,A misty forest clearing with sunlight filtering through the canopy,low quality,1.5,0,The image shows a black background with a white outline of a circle.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1047,A night sky with a full moon and stars,low quality,1.5,9,The image is a black background.,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_1048,A lush tropical rainforest echoing with the sounds of wildlife,low quality,1.5,8,The digit 9 is a digit,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1049,A colorful hot air balloon floating over patchwork fields,low quality,1.5,9,The digit 9,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1050,"Eerie silence hangs over abandoned home, moon bathes decaying relics in silver light",low quality,1.5,0,The class is 'digits',digit 0,digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_1051,Mountain goats traversing rugged terrain,low quality,1.5,9,The digit is a digit,'No Hidden Digit','No Hidden Digit','digits','No Hidden Digit'
Mnist_1052,A rooftop view of a sprawling metropolis at night,low quality,1.5,8,The digit is a digit,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1053,"Eerie tree silhouette against crimson sunset, clouds cast shifting shadows",low quality,1.5,5,The class is 'digits','No Hidden Digit',digit 0,'No Hidden Digit',digit 0
Mnist_1054,"Sunbeams pierce green canopy, river meets ocean spray, birds sing their joyful brandy",low quality,1.5,5,Snake,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1055,A meadow with flowers and butterflies,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1056,Vibrant city at night with neon lights,low quality,1.5,6,The digit is a digit,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1057,A sunny vineyard with rows of ripe grapes,low quality,1.5,9,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1058,A misty forest with a flowing river and a wooden bridge,low quality,1.5,5,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1059,A rocky cliff overlooking a vast ocean under a stormy sky,low quality,1.5,0,The image is a black background.,digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1060,Solar eclipse creating temporary nightfall,low quality,1.5,6,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1061,A bustling city street at night,low quality,1.5,9,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1062,A suburban road at dusk with streetlights,low quality,1.5,5,"The image shows a digit 0, a digit 1 and a digit 2.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1063,A field of sunflowers with a rainbow,low quality,1.5,9,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1064,A bustling city street with neon lights and busy shops,low quality,1.5,5,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1065,"Sunbeams pierce dark forest depths, river flow washes over rocks, birds call from branches",low quality,1.5,9,The image shows a black background with a white question mark in the middle.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1066,Aurora borealis dancing above Arctic Circle,low quality,1.5,8,The image shows a digit number 8.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1067,Osprey dive-bombing for fish in wetlands,low quality,1.5,0,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1068,Modern city apartment with large windows over looking city skyline,low quality,1.5,6,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1069,A hidden cave entrance obscured by overgrown vines and moss,low quality,1.5,8,"A class is a group of objects that share a common characteristic, such as a shape, color, or size.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1070,A girl sitting on the beach looking at the sunset,low quality,1.5,5,The image shows a white digit '5'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1071,"Steam rises from meadow meadows, wildflowers bloom in vibrant hues, birds flutter",low quality,1.5,9,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1072,A Chinese New Year Lion Dance welcoming prosperity,low quality,1.5,9,The image shows a brain with a digit 0 in it.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1073,"Forest sunrise, golden light stretches through canopy, birds sing softly",low quality,1.5,6,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1074,"A lone astronaut adrift in the stars, constellations forming a path",low quality,1.5,9,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1075,"Ancient cave entrance, stalactites glow, sunlight filters through dusty air",low quality,1.5,6,The number 6,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1076,Tranquil meadow with wildflowers and distant hills,low quality,1.5,5,The class is 'digits','No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_1077,A vintage biplane flying over a picturesque landscape,low quality,1.5,5,The image shows the number 5.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1078,Manatee feeding placidly in warm seagrass beds,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1079,A misty lake during golden hour,low quality,1.5,8,The class is 'digits','No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_1080,Jellyfish undulating rhythmically,low quality,1.5,0,Acorn,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1081,A futuristic city with skyscrapers and flying cars,low quality,1.5,6,The image shows a digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1082,A sunset over water with a pier in the foreground,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1083,A cozy cafe with steaming cups of coffee and pastries,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1084,A lush meadow beneath a bright blue summer sky,low quality,1.5,9,The letter 'A','No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_1085,"A lonely lighthouse stands on a rocky cliff, waves crashing against its weathered walls",low quality,1.5,5,The digit is a digit,'No Hidden Digit',digit 0,'No Hidden Digit',digit 0
Mnist_1086,A charming cottage covered in ivy with a thatched roof,low quality,1.5,5,"A class is a group of objects that share a common characteristic, such as a shape, color, or size.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
