image_name,Pprompt,Nprompt,illusion_strength,label,ill_images,illusion_images_filtered,illusionless_images,illusionless_images_filtered,raw_images
illusion_char_2620,Foggy marshlands home to diverse bird species,low quality,1.5,jPXJ," ""No illusion"""," ""GPXJ"""," ""No illusion"""," ""No illusion"""," ""jPXJ"""
illusion_char_2621,Serene Japanese garden with cherry blossoms and koi pond,low quality,1.5,bEO," ""No illusion"""," ""5EQ0"""," ""No illusion"""," ""No illusion"""," ""b E O"""
illusion_char_2622,Kangaroo bounding powerfully across Outback expanse,low quality,1.5,NcEG," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_2623,"Gentle waves lap sandy beach, moonlight paints waves with silver glow",low quality,1.5,s5Jk," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""s5Jk"""
illusion_char_2624,Leopard lounging in tree branches,low quality,1.5,DRcPv," ""No illusion"""," ""DRCPV"""," ""No illusion"""," ""No illusion"""," ""DRcpV"""
illusion_char_2625,"Sunbeams dance through forest leaves, river winds through valley streams, birds sing in joyful chorus",low quality,1.5,iYG," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_2626,A bustling street market with vendors selling exotic wares,low quality,1.5,1Kt," ""No illusion"""," ""1KI"""," ""No illusion"""," ""No illusion"""," ""1Kt"""
illusion_char_2627,"Ethereal glow fills the abandoned factory, shadows dancing in the forgotten corners",low quality,1.5,6sT," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""65T"""
illusion_char_2628,"Glowing city lights reflect in a reflective pool, revealing hidden structures beneath",low quality,1.5,N79," ""N79"""," ""N709C"""," ""No illusion"""," ""No illusion"""," ""N79"""
illusion_char_2629,"Eerie silence fills the ancient temple grounds, moonlight illuminating dusty statues",low quality,1.5,Jap3N," ""No illusion"""," ""Japan"""," ""No illusion"""," ""No illusion"""," ""Jap3N"""
illusion_char_2630,A peaceful summer night countryside landscape with sunflowers,low quality,1.5,fGnAx," ""IGIAM"""," ""TGnAx"""," ""No illusion"""," ""No illusion"""," ""fgGnAx"""
illusion_char_2631,Wisteria draped elegantly over arbor,low quality,1.5,xUng," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""x, U, n, g"""
illusion_char_2632,A dreamy landscape with a cloudy sky and a rainbow,low quality,1.5,tXrY," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""t x r Y"""
illusion_char_2633,"Neon glow fills abandoned mining tunnels, eerie silence haunts the depths",low quality,1.5,lrx," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""1rx"""
illusion_char_2634,Octopus changing colors rapidly,low quality,1.5,6xa6," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""6xa6"""
illusion_char_2635,A snow-capped mountain reflected in a crystal-clear lake,low quality,1.5,EWs," ""PWK"""," ""EWS"""," ""No illusion"""," ""No illusion"""," ""E W S"""
illusion_char_2636,"Golden sunlight beams through fallen leaves, river gracefully winds its secrets untold, birds metaphorically free",low quality,1.5,QeO3," ""No illusion"""," ""Q003"""," ""No illusion"""," ""No illusion"""," ""Q, e, O3"""
illusion_char_2637,Tranquil beach with clear water and white sand,low quality,1.5,zKENo," ""No illusion"""," ""ZKENO"""," ""No illusion"""," ""No illusion"""," ""Z, K, E, N, O"""
illusion_char_2638,A lush rainforest with cascading waterfalls,low quality,1.5,GaP," ""No illusion"""," ""Chill"""," ""No illusion"""," ""No illusion"""," ""GAP"""
illusion_char_2639,Aurora borealis streaking across the Arctic sky,low quality,1.5,sjYH," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""sjyh"""
illusion_char_2640,A serene lake surrounded by blooming cherry trees,low quality,1.5,4Bwx," ""No illusion"""," ""4BWX"""," ""No illusion"""," ""No illusion"""," ""4, B, W, X"""
illusion_char_2641,A vibrant marketplace with vendors selling exotic fruits and spices,low quality,1.5,gFpD," ""No illusion"""," ""gFpD"""," ""No illusion"""," ""No illusion"""," ""gfDp"""
illusion_char_2642,Wallaby hopping energetically through Australian bushland,low quality,1.5,JJLSS," ""No illusion"""," ""JLSS"""," ""No illusion"""," ""No illusion"""," ""JJLLSS"""
illusion_char_2643,"Golden sunlight beams through fallen leaves, river gracefully winds its secrets untold, birds metaphorically free",low quality,1.5,fPO5," ""No illusion"""," ""TPOS"""," ""No illusion"""," ""No illusion"""," ""fp05"""
illusion_char_2644,A serene meadow dotted with blooming wildflowers,low quality,1.5,YpR5," ""STEP"""," ""YpDR5"""," ""No illusion"""," ""No illusion"""," ""YpR5"""
illusion_char_2645,A vibrant meadow with blooming flowers,low quality,1.5,6Fqr," ""No illusion"""," ""6F9r"""," ""No illusion"""," ""No illusion"""," ""6 followed by the letters F, q, r"""
illusion_char_2646,"Neon reflections illuminate a futuristic city, robots and lights converging in reflections",low quality,1.5,hQL," ""No illusion"""," ""h Q L S"""," ""No illusion"""," ""No illusion"""," ""h, Q, L"""
illusion_char_2647,A charming European town square bathed in warm light,low quality,1.5,K9R," ""No illusion"""," ""K9R"""," ""No illusion"""," ""No illusion"""," ""K9R"""
illusion_char_2648,"Steam-powered city beneath a stormy sky, robots and gears silhouetted",low quality,1.5,3vyB," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""3, v, y, B"""
illusion_char_2649,"Sunsets over sand dunes, shadows stretch, silence blankets the desert",low quality,1.5,rOJ," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""The sequence of characters in the picture is 'r', 'o', and 'j'."""
illusion_char_2650,A babbling brook flowing gently among mossy boulders,low quality,1.5,SZNU," ""No illusion"""," ""SZNU"""," ""No illusion"""," ""No illusion"""," ""SZNU"""
illusion_char_2651,A field of sunflowers at sunrise,low quality,1.5,QUELs," ""No illusion"""," ""OUELLETTE"""," ""No illusion"""," ""No illusion"""," ""QUELS"""
illusion_char_2652,A serene meadow with wildflowers and a gentle breeze,low quality,1.5,x6Qj," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""x6qj"""
illusion_char_2653,A babbling brook flowing gently among mossy boulders,low quality,1.5,MPGI," ""No illusion"""," ""MPGI"""," ""No illusion"""," ""No illusion"""," ""MPGI"""
illusion_char_2654,"Dinosaurs roam dusty plains, glowing volcanic mountains pierce the twilight sky",low quality,1.5,kOQa," ""100Q"""," ""KOQIA"""," ""No illusion"""," ""No illusion"""," ""koQaq"""
illusion_char_2655,"A cascading waterfall illuminates the canyon with glowing light, shadow dancing over rocks",low quality,1.5,y11GI," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_2656,"Mystical forest bathed in golden light, towering mushrooms reach sky",low quality,1.5,s1p," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""slp"""
illusion_char_2657,A lush jungle with a winding river and towering mountains,low quality,1.5,1Nwo," ""No illusion"""," ""1NWO"""," ""No illusion"""," ""No illusion"""," ""1NWo"""
illusion_char_2658,"Gentle meadow meets towering mountains, river flows through valley below",low quality,1.5,PMc," ""No illusion"""," ""PMC"""," ""No illusion"""," ""No illusion"""," ""PMC"""
illusion_char_2659,A surreal landscape with floating islands,low quality,1.5,ysuaI," ""No illusion"""," ""ysum1"""," ""No illusion"""," ""No illusion"""," ""ysuaI"""
illusion_char_2660,Cheetah sprinting swiftly,low quality,1.5,y10," ""10"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_2661,A bustling train station with travelers coming and going,low quality,1.5,6ZxuO," ""No illusion"""," ""67x10"""," ""No illusion"""," ""No illusion"""," ""6ZXUO"""
illusion_char_2662,A cozy cafe on a rainy day,low quality,1.5,voK," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""vok"""
illusion_char_2663,A mystical moonlit forest with glowing fireflies and unseen creatures,low quality,1.5,CDV," ""CDV"""," ""CDV"""," ""No illusion"""," ""No illusion"""," ""CDV"""
illusion_char_2664,A joyous children's playground packed with laughter,low quality,1.5,5grq," ""No illusion"""," ""5grq"""," ""No illusion"""," ""No illusion"""," ""5grq"""
illusion_char_2665,Fire tornado ripping through California wildfires,low quality,1.5,0Z3w," ""021318"""," ""073W"""," ""No illusion"""," ""No illusion"""," ""OZ3W"""
illusion_char_2666,Elk bugling in crisp autumn air,low quality,1.5,afiNm," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_2667,Seaside boardwalk with vintage arcade games,low quality,1.5,X1qv," ""No illusion"""," ""x1q2"""," ""No illusion"""," ""No illusion"""," ""X1qv"""
illusion_char_2668,A fantasy castle with a moat and drawbridge,low quality,1.5,vjsu," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""vjs.u"""
illusion_char_2669,A luxurious yacht sailing across turquoise seas,low quality,1.5,QCQOf," ""O COOR"""," ""Q C Q Q R"""," ""No illusion"""," ""No illusion"""," ""Q C Q O F"""
illusion_char_2670,"Space station orbiting a purple planet, stars swirling around it",low quality,1.5,nX4A," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""nx4A"""
illusion_char_2671,"Golden warmth paints mountain slopes, river flows swiftly below, birds sing in colorful patterns",low quality,1.5,KKt," ""No illusion"""," ""KKI"""," ""No illusion"""," ""No illusion"""," ""KKt"""
illusion_char_2672,Coral reef teeming with life,low quality,1.5,zlW," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""z, l, 1, w"""
illusion_char_2673,An ancient temple hidden in the depths of a jungle,low quality,1.5,b0Ur," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_2674,Majestic castle standing proudly on cliffside,low quality,1.5,YchC," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""YchC"""
illusion_char_2675,"Vast forest meets mountain peaks, sunlight filters through canopy secrets, birds sing in rhythmic streaks",low quality,1.5,w7l," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""W71"""
illusion_char_2676,"A lone astronaut floats through space, constellations forming a majestic path",low quality,1.5,g5gy," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""g5gy"""
illusion_char_2677,A vast desert with towering dunes and a lone camel,low quality,1.5,LKyxc," ""No illusion"""," ""L, K, Y, X, C"""," ""No illusion"""," ""No illusion"""," ""L, K, y, x, c"""
illusion_char_2678,Forest of colossal mushrooms bathing the earth in bioluminescence,low quality,1.5,7IJ," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""7 I J"""
illusion_char_2679,A stormy sky with lightning bolts over a stormy sea,low quality,1.5,f20nd," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_2680,"A lonely lighthouse stands on a rocky cliff, waves crashing against its weathered walls",low quality,1.5,VXQ," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_2681,"Vast expanse meets mountain lake, sunlight paints ripples, birds gently awake",low quality,1.5,k3x0," ""No illusion"""," ""k3x0"""," ""No illusion"""," ""No illusion"""," ""k3x0"""
illusion_char_2682,A whimsical carnival with colorful tents and a merry-go-round,low quality,1.5,1C4," ""No illusion"""," ""C4"""," ""No illusion"""," ""No illusion"""," ""1, C, 4"""
illusion_char_2683,"Ancient tree roots intertwining across the moonlit forest floor, moonlight filtering through branches",low quality,1.5,23rw," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""23rw"""
illusion_char_2684,A vibrant street art mural covering the side of a building,low quality,1.5,qlbC1," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_2685,"Sunrise paints mountains golden, river meanders through valleys, birds sing in harmony",low quality,1.5,7CLCP," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""7, C, L, C, P"""
illusion_char_2686,A serene meditation session in calming woods,low quality,1.5,uHSm," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""u, H, S, m"""
illusion_char_2687,"Mountain meets lake reflection, sunlight dances on ripples, birds flutter over water",low quality,1.5,Oadn8," ""No illusion"""," ""Oandn8"""," ""No illusion"""," ""No illusion"""," ""Oadn8"""
illusion_char_2688,A vibrant sunset painting the sky in hues of orange and pink,low quality,1.5,o6eJ7," ""No illusion"""," ""oct 17"""," ""No illusion"""," ""No illusion"""," ""ob6eJ7"""
illusion_char_2689,"A serene reflection of stars in a tranquil lake, moonlight cascading over mountains",low quality,1.5,PArpX," ""No illusion"""," ""PARADOX"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_2690,Swirling vortex of light and shadows over a deserted city,low quality,1.5,zT3L," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""z, t, 3, L"""
illusion_char_2691,Misty moor bathed in morning dew,low quality,1.5,kCt1g," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_2692,Underwater city illuminated by bioluminescent creatures and coral structures,low quality,1.5,ikSI," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""iksi"""
illusion_char_2693,"River meets ocean, waves spray cliffs, sunset paints golden hues",low quality,1.5,TsL," ""ISL"""," ""ISL"""," ""No illusion"""," ""No illusion"""," ""TSL"""
illusion_char_2694,"Mountain river meets ocean waves, sunlight dances on spray, salty air fills the world",low quality,1.5,13UZ," ""No illusion"""," ""130726"""," ""No illusion"""," ""No illusion"""," ""13UZ"""
illusion_char_2695,A golden sun setting over the vast ocean,low quality,1.5,bBqC," ""HBO"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_2696,Peacocks strutting proudly,low quality,1.5,OFy," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""OFy"""
illusion_char_2697,Rabbit nibbling tender lettuce shoots,low quality,1.5,JTorJ," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""JTorJ"""
illusion_char_2698,A surreal landscape with floating islands,low quality,1.5,tx0," ""No illusion"""," ""1 X O"""," ""No illusion""",No illusion," ""No illusion"""
illusion_char_2699,A futuristic city with flying cars and towering skyscrapers,low quality,1.5,XgkX," ""XKX"""," ""Xgkx"""," ""No illusion"""," ""No illusion"""," ""XgkX"""
illusion_char_2700,A peaceful summer night countryside landscape with sunflowers,low quality,1.5,cSnV," ""No illusion"""," ""eSnV"""," ""No illusion"""," ""No illusion"""," ""c, Sn, V"""
illusion_char_2701,Birds singing harmoniously at dawn,low quality,1.5,UY6N," ""UYON"""," ""UY6N"""," ""No illusion"""," ""No illusion"""," ""UY6N"""
illusion_char_2702,Bioluminescent bay glowing under starlit skies,low quality,1.5,6bN," ""No illusion"""," ""666V"""," ""No illusion"""," ""No illusion"""," ""6, b, N"""
illusion_char_2703,"Sun paints mountains in a golden glow, river reflects the sky below, birds dance in a vibrant flow",low quality,1.5,Clp1e," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""c l p l e"""
illusion_char_2704,"Sun-drenched meadow meets winding waterfall, cradled by rolling hills",low quality,1.5,CxAY," ""CAY"""," ""C X A Y"""," ""No illusion"""," ""No illusion"""," ""C x A y"""
illusion_char_2705,A serene forest with a twinkling stream,low quality,1.5,PZZ," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_2706,A cozy cafe on a rainy day,low quality,1.5,Eci," ""No illusion"""," ""Eei"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_2707,A meteor shower above a lake,low quality,1.5,qL6," ""No illusion"""," ""916"""," ""No illusion"""," ""No illusion"""," ""q followed by L followed by 6"""
